# X:$14A800  X_14A800_cos8k_full  (8192 words)
# m18 phaser LFO quadrature COS (read at $144ED6/$145078: x:(r0+$14a800),b)
# 3 bytes/word big-endian signed 24-bit fraction = word/2^23
#  idx | hex     signed24   fraction(24-bit)
  6286 | 0DE9CC    911820   +0.1086974
  6287 | 0E02C8    918216   +0.1094599
  6288 | 0E1BC3    924611   +0.1102222
  6289 | 0E34BD    931005   +0.1109844
  6290 | 0E4DB7    937399   +0.1117467
  6291 | 0E66B1    943793   +0.1125089
  6292 | 0E7FAA    950186   +0.1132710
  6293 | 0E98A2    956578   +0.1140330
  6294 | 0EB19A    962970   +0.1147950
  6295 | 0ECA91    969361   +0.1155568
  6296 | 0EE387    975751   +0.1163186
  6297 | 0EFC7D    982141   +0.1170803
  6298 | 0F1573    988531   +0.1178421
  6299 | 0F2E68    994920   +0.1186037
  6300 | 0F475C   1001308   +0.1193652
  6301 | 0F6050   1007696   +0.1201267
  6302 | 0F7943   1014083   +0.1208881
  6303 | 0F9235   1020469   +0.1216494
  6304 | 0FAB27   1026855   +0.1224107
  6305 | 0FC418   1033240   +0.1231718
  6306 | 0FDD09   1039625   +0.1239330
  6307 | 0FF5F9   1046009   +0.1246940
  6308 | 100EE9   1052393   +0.1254550
  6309 | 1027D7   1058775   +0.1262158
  6310 | 1040C6   1065158   +0.1269767
  6311 | 1059B3   1071539   +0.1277374
  6312 | 1072A0   1077920   +0.1284981
  6313 | 108B8C   1084300   +0.1292586
  6314 | 10A478   1090680   +0.1300192
  6315 | 10BD63   1097059   +0.1307796
  6316 | 10D64E   1103438   +0.1315401
  6317 | 10EF37   1109815   +0.1323003
  6318 | 110820   1116192   +0.1330605
  6319 | 112109   1122569   +0.1338207
  6320 | 1139F1   1128945   +0.1345807
  6321 | 1152D8   1135320   +0.1353407
  6322 | 116BBE   1141694   +0.1361005
  6323 | 1184A4   1148068   +0.1368604
  6324 | 119D89   1154441   +0.1376201
  6325 | 11B66E   1160814   +0.1383798
  6326 | 11CF51   1167185   +0.1391393
  6327 | 11E834   1173556   +0.1398988
  6328 | 120117   1179927   +0.1406583
  6329 | 1219F8   1186296   +0.1414175
  6330 | 1232D9   1192665   +0.1421767
  6331 | 124BBA   1199034   +0.1429360
  6332 | 126499   1205401   +0.1436950
  6333 | 127D78   1211768   +0.1444540
  6334 | 129656   1218134   +0.1452129
  6335 | 12AF34   1224500   +0.1459718
  6336 | 12C810   1230864   +0.1467304
  6337 | 12E0EC   1237228   +0.1474891
  6338 | 12F9C8   1243592   +0.1482477
  6339 | 1312A2   1249954   +0.1490061
  6340 | 132B7C   1256316   +0.1497645
  6341 | 134455   1262677   +0.1505228
  6342 | 135D2D   1269037   +0.1512810
  6343 | 137605   1275397   +0.1520392
  6344 | 138EDC   1281756   +0.1527972
  6345 | 13A7B2   1288114   +0.1535552
  6346 | 13C087   1294471   +0.1543130
  6347 | 13D95B   1300827   +0.1550707
  6348 | 13F22F   1307183   +0.1558284
  6349 | 140B02   1313538   +0.1565859
  6350 | 1423D4   1319892   +0.1573434
  6351 | 143CA6   1326246   +0.1581008
  6352 | 145577   1332599   +0.1588582
  6353 | 146E46   1338950   +0.1596153
  6354 | 148716   1345302   +0.1603725
  6355 | 149FE4   1351652   +0.1611295
  6356 | 14B8B1   1358001   +0.1618863
  6357 | 14D17E   1364350   +0.1626432
  6358 | 14EA4A   1370698   +0.1633999
  6359 | 150315   1377045   +0.1641566
  6360 | 151BDF   1383391   +0.1649131
  6361 | 1534A9   1389737   +0.1656696
  6362 | 154D71   1396081   +0.1664258
  6363 | 156639   1402425   +0.1671821
  6364 | 157F00   1408768   +0.1679382
  6365 | 1597C7   1415111   +0.1686944
  6366 | 15B08C   1421452   +0.1694503
  6367 | 15C950   1427792   +0.1702061
  6368 | 15E214   1434132   +0.1709619
  6369 | 15FAD7   1440471   +0.1717175
  6370 | 161399   1446809   +0.1724731
  6371 | 162C5A   1453146   +0.1732285
  6372 | 16451A   1459482   +0.1739838
  6373 | 165DDA   1465818   +0.1747391
  6374 | 167698   1472152   +0.1754942
  6375 | 168F56   1478486   +0.1762493
  6376 | 16A813   1484819   +0.1770042
  6377 | 16C0CF   1491151   +0.1777591
  6378 | 16D98A   1497482   +0.1785138
  6379 | 16F244   1503812   +0.1792684
  6380 | 170AFD   1510141   +0.1800228
  6381 | 1723B6   1516470   +0.1807773
  6382 | 173C6D   1522797   +0.1815315
  6383 | 175524   1529124   +0.1822858
  6384 | 176DDA   1535450   +0.1830399
  6385 | 17868F   1541775   +0.1837939
  6386 | 179F42   1548098   +0.1845477
  6387 | 17B7F5   1554421   +0.1853014
  6388 | 17D0A8   1560744   +0.1860552
  6389 | 17E959   1567065   +0.1868087
  6390 | 180209   1573385   +0.1875621
  6391 | 181AB8   1579704   +0.1883154
  6392 | 183367   1586023   +0.1890687
  6393 | 184C14   1592340   +0.1898217
  6394 | 1864C1   1598657   +0.1905748
  6395 | 187D6C   1604972   +0.1913276
  6396 | 189617   1611287   +0.1920804
  6397 | 18AEC1   1617601   +0.1928331
  6398 | 18C769   1623913   +0.1935855
  6399 | 18E011   1630225   +0.1943380
  6400 | 18F8B8   1636536   +0.1950903
  6401 | 19115E   1642846   +0.1958425
  6402 | 192A03   1649155   +0.1965946
  6403 | 1942A7   1655463   +0.1973466
  6404 | 195B4A   1661770   +0.1980984
  6405 | 1973EC   1668076   +0.1988502
  6406 | 198C8D   1674381   +0.1996018
  6407 | 19A52D   1680685   +0.2003533
  6408 | 19BDCC   1686988   +0.2011046
  6409 | 19D66A   1693290   +0.2018559
  6410 | 19EF07   1699591   +0.2026070
  6411 | 1A07A3   1705891   +0.2033581
  6412 | 1A203E   1712190   +0.2041090
  6413 | 1A38D8   1718488   +0.2048597
  6414 | 1A5171   1724785   +0.2056104
  6415 | 1A6A09   1731081   +0.2063609
  6416 | 1A82A0   1737376   +0.2071114
  6417 | 1A9B36   1743670   +0.2078617
  6418 | 1AB3CB   1749963   +0.2086118
  6419 | 1ACC5F   1756255   +0.2093619
  6420 | 1AE4F2   1762546   +0.2101119
  6421 | 1AFD83   1768835   +0.2108616
  6422 | 1B1614   1775124   +0.2116113
  6423 | 1B2EA4   1781412   +0.2123609
  6424 | 1B4733   1787699   +0.2131103
  6425 | 1B5FC0   1793984   +0.2138596
  6426 | 1B784D   1800269   +0.2146088
  6427 | 1B90D9   1806553   +0.2153579
  6428 | 1BA963   1812835   +0.2161068
  6429 | 1BC1EC   1819116   +0.2168555
  6430 | 1BDA75   1825397   +0.2176043
  6431 | 1BF2FC   1831676   +0.2183528
  6432 | 1C0B82   1837954   +0.2191012
  6433 | 1C2407   1844231   +0.2198495
  6434 | 1C3C8B   1850507   +0.2205976
  6435 | 1C550E   1856782   +0.2213457
  6436 | 1C6D90   1863056   +0.2220936
  6437 | 1C8611   1869329   +0.2228414
  6438 | 1C9E90   1875600   +0.2235889
  6439 | 1CB70F   1881871   +0.2243365
  6440 | 1CCF8C   1888140   +0.2250838
  6441 | 1CE809   1894409   +0.2258312
  6442 | 1D0084   1900676   +0.2265782
  6443 | 1D18FE   1906942   +0.2273252
  6444 | 1D3177   1913207   +0.2280720
  6445 | 1D49EF   1919471   +0.2288188
  6446 | 1D6266   1925734   +0.2295654
  6447 | 1D7ADB   1931995   +0.2303118
  6448 | 1D9350   1938256   +0.2310581
  6449 | 1DABC3   1944515   +0.2318043
  6450 | 1DC435   1950773   +0.2325503
  6451 | 1DDCA6   1957030   +0.2332962
  6452 | 1DF516   1963286   +0.2340419
  6453 | 1E0D85   1969541   +0.2347876
  6454 | 1E25F2   1975794   +0.2355330
  6455 | 1E3E5F   1982047   +0.2362784
  6456 | 1E56CA   1988298   +0.2370236
  6457 | 1E6F34   1994548   +0.2377687
  6458 | 1E879D   2000797   +0.2385136
  6459 | 1EA005   2007045   +0.2392584
  6460 | 1EB86B   2013291   +0.2400030
  6461 | 1ED0D0   2019536   +0.2407475
  6462 | 1EE935   2025781   +0.2414919
  6463 | 1F0197   2032023   +0.2422360
  6464 | 1F19F9   2038265   +0.2429801
  6465 | 1F325A   2044506   +0.2437241
  6466 | 1F4AB9   2050745   +0.2444679
  6467 | 1F6317   2056983   +0.2452115
  6468 | 1F7B74   2063220   +0.2459550
  6469 | 1F93D0   2069456   +0.2466984
  6470 | 1FAC2A   2075690   +0.2474415
  6471 | 1FC484   2081924   +0.2481847
  6472 | 1FDCDC   2088156   +0.2489276
  6473 | 1FF533   2094387   +0.2496704
  6474 | 200D88   2100616   +0.2504129
  6475 | 2025DD   2106845   +0.2511555
  6476 | 203E30   2113072   +0.2518978
  6477 | 205682   2119298   +0.2526400
  6478 | 206ED2   2125522   +0.2533820
  6479 | 208722   2131746   +0.2541239
  6480 | 209F70   2137968   +0.2548656
  6481 | 20B7BD   2144189   +0.2556072
  6482 | 20D008   2150408   +0.2563486
  6483 | 20E853   2156627   +0.2570900
  6484 | 21009C   2162844   +0.2578311
  6485 | 2118E4   2169060   +0.2585721
  6486 | 21312A   2175274   +0.2593129
  6487 | 21496F   2181487   +0.2600535
  6488 | 2161B3   2187699   +0.2607940
  6489 | 2179F6   2193910   +0.2615345
  6490 | 219237   2200119   +0.2622746
  6491 | 21AA78   2206328   +0.2630148
  6492 | 21C2B6   2212534   +0.2637546
  6493 | 21DAF4   2218740   +0.2644944
  6494 | 21F330   2224944   +0.2652340
  6495 | 220B6B   2231147   +0.2659734
  6496 | 2223A5   2237349   +0.2667128
  6497 | 223BDD   2243549   +0.2674519
  6498 | 225414   2249748   +0.2681909
  6499 | 226C49   2255945   +0.2689296
  6500 | 22847E   2262142   +0.2696683
  6501 | 229CB1   2268337   +0.2704068
  6502 | 22B4E2   2274530   +0.2711451
  6503 | 22CD12   2280722   +0.2718832
  6504 | 22E541   2286913   +0.2726213
  6505 | 22FD6F   2293103   +0.2733592
  6506 | 23159B   2299291   +0.2740968
  6507 | 232DC6   2305478   +0.2748344
  6508 | 2345F0   2311664   +0.2755718
  6509 | 235E18   2317848   +0.2763090
  6510 | 23763F   2324031   +0.2770461
  6511 | 238E64   2330212   +0.2777829
  6512 | 23A688   2336392   +0.2785196
  6513 | 23BEAB   2342571   +0.2792562
  6514 | 23D6CC   2348748   +0.2799926
  6515 | 23EEEC   2354924   +0.2807288
  6516 | 24070B   2361099   +0.2814649
  6517 | 241F28   2367272   +0.2822008
  6518 | 243744   2373444   +0.2829366
  6519 | 244F5E   2379614   +0.2836721
  6520 | 246777   2385783   +0.2844075
  6521 | 247F8F   2391951   +0.2851428
  6522 | 2497A5   2398117   +0.2858778
  6523 | 24AFBA   2404282   +0.2866127
  6524 | 24C7CD   2410445   +0.2873474
  6525 | 24DFDF   2416607   +0.2880820
  6526 | 24F7EF   2422767   +0.2888163
  6527 | 250FFE   2428926   +0.2895505
  6528 | 25280C   2435084   +0.2902846
  6529 | 254018   2441240   +0.2910185
  6530 | 255823   2447395   +0.2917522
  6531 | 25702C   2453548   +0.2924857
  6532 | 258834   2459700   +0.2932191
  6533 | 25A03B   2465851   +0.2939523
  6534 | 25B840   2472000   +0.2946854
  6535 | 25D043   2478147   +0.2954181
  6536 | 25E845   2484293   +0.2961508
  6537 | 260046   2490438   +0.2968833
  6538 | 261845   2496581   +0.2976156
  6539 | 263043   2502723   +0.2983478
  6540 | 26483F   2508863   +0.2990798
  6541 | 26603A   2515002   +0.2998116
  6542 | 267833   2521139   +0.3005432
  6543 | 26902B   2527275   +0.3012747
  6544 | 26A821   2533409   +0.3020059
  6545 | 26C016   2539542   +0.3027370
  6546 | 26D809   2545673   +0.3034679
  6547 | 26EFFB   2551803   +0.3041986
  6548 | 2707EB   2557931   +0.3049291
  6549 | 271FDA   2564058   +0.3056595
  6550 | 2737C8   2570184   +0.3063898
  6551 | 274FB3   2576307   +0.3071197
  6552 | 27679E   2582430   +0.3078496
  6553 | 277F86   2588550   +0.3085792
  6554 | 27976E   2594670   +0.3093088
  6555 | 27AF53   2600787   +0.3100380
  6556 | 27C738   2606904   +0.3107672
  6557 | 27DF1A   2613018   +0.3114960
  6558 | 27F6FB   2619131   +0.3122247
  6559 | 280EDB   2625243   +0.3129534
  6560 | 2826B9   2631353   +0.3136817
  6561 | 283E95   2637461   +0.3144099
  6562 | 285670   2643568   +0.3151379
  6563 | 286E4A   2649674   +0.3158658
  6564 | 288621   2655777   +0.3165933
  6565 | 289DF8   2661880   +0.3173208
  6566 | 28B5CC   2667980   +0.3180480
  6567 | 28CD9F   2674079   +0.3187751
  6568 | 28E571   2680177   +0.3195020
  6569 | 28FD41   2686273   +0.3202287
  6570 | 29150F   2692367   +0.3209552
  6571 | 292CDC   2698460   +0.3216815
  6572 | 2944A7   2704551   +0.3224076
  6573 | 295C71   2710641   +0.3231336
  6574 | 297439   2716729   +0.3238593
  6575 | 298BFF   2722815   +0.3245848
  6576 | 29A3C4   2728900   +0.3253102
  6577 | 29BB87   2734983   +0.3260354
  6578 | 29D349   2741065   +0.3267604
  6579 | 29EB09   2747145   +0.3274852
  6580 | 2A02C7   2753223   +0.3282098
  6581 | 2A1A84   2759300   +0.3289342
  6582 | 2A323F   2765375   +0.3296584
  6583 | 2A49F9   2771449   +0.3303825
  6584 | 2A61B1   2777521   +0.3311063
  6585 | 2A7967   2783591   +0.3318299
  6586 | 2A911C   2789660   +0.3325534
  6587 | 2AA8CE   2795726   +0.3332765
  6588 | 2AC080   2801792   +0.3339996
  6589 | 2AD82F   2807855   +0.3347224
  6590 | 2AEFDE   2813918   +0.3354452
  6591 | 2B078A   2819978   +0.3361676
  6592 | 2B1F35   2826037   +0.3368899
  6593 | 2B36DE   2832094   +0.3376119
  6594 | 2B4E85   2838149   +0.3383337
  6595 | 2B662B   2844203   +0.3390554
  6596 | 2B7DCF   2850255   +0.3397769
  6597 | 2B9571   2856305   +0.3404981
  6598 | 2BAD12   2862354   +0.3412192
  6599 | 2BC4B1   2868401   +0.3419400
  6600 | 2BDC4E   2874446   +0.3426607
  6601 | 2BF3EA   2880490   +0.3433812
  6602 | 2C0B84   2886532   +0.3441014
  6603 | 2C231C   2892572   +0.3448215
  6604 | 2C3AB2   2898610   +0.3455412
  6605 | 2C5247   2904647   +0.3462609
  6606 | 2C69DA   2910682   +0.3469803
  6607 | 2C816C   2916716   +0.3476996
  6608 | 2C98FB   2922747   +0.3484186
  6609 | 2CB089   2928777   +0.3491374
  6610 | 2CC816   2934806   +0.3498561
  6611 | 2CDFA0   2940832   +0.3505745
  6612 | 2CF729   2946857   +0.3512927
  6613 | 2D0EB0   2952880   +0.3520107
  6614 | 2D2635   2958901   +0.3527285
  6615 | 2D3DB9   2964921   +0.3534461
  6616 | 2D553B   2970939   +0.3541635
  6617 | 2D6CBB   2976955   +0.3548807
  6618 | 2D8439   2982969   +0.3555976
  6619 | 2D9BB6   2988982   +0.3563144
  6620 | 2DB330   2994992   +0.3570309
  6621 | 2DCAA9   3001001   +0.3577472
  6622 | 2DE221   3007009   +0.3584634
  6623 | 2DF996   3013014   +0.3591793
  6624 | 2E110A   3019018   +0.3598950
  6625 | 2E287C   3025020   +0.3606105
  6626 | 2E3FEC   3031020   +0.3613257
  6627 | 2E575B   3037019   +0.3620409
  6628 | 2E6EC7   3043015   +0.3627557
  6629 | 2E8632   3049010   +0.3634703
  6630 | 2E9D9B   3055003   +0.3641847
  6631 | 2EB502   3060994   +0.3648989
  6632 | 2ECC68   3066984   +0.3656130
  6633 | 2EE3CB   3072971   +0.3663267
  6634 | 2EFB2D   3078957   +0.3670403
  6635 | 2F128D   3084941   +0.3677536
  6636 | 2F29EB   3090923   +0.3684667
  6637 | 2F4148   3096904   +0.3691797
  6638 | 2F58A2   3102882   +0.3698924
  6639 | 2F6FFB   3108859   +0.3706049
  6640 | 2F8752   3114834   +0.3713171
  6641 | 2F9EA7   3120807   +0.3720292
  6642 | 2FB5FA   3126778   +0.3727410
  6643 | 2FCD4C   3132748   +0.3734527
  6644 | 2FE49B   3138715   +0.3741640
  6645 | 2FFBE9   3144681   +0.3748752
  6646 | 301335   3150645   +0.3755862
  6647 | 302A7F   3156607   +0.3762969
  6648 | 3041C7   3162567   +0.3770074
  6649 | 30590D   3168525   +0.3777176
  6650 | 307052   3174482   +0.3784277
  6651 | 308794   3180436   +0.3791375
  6652 | 309ED5   3186389   +0.3798472
  6653 | 30B614   3192340   +0.3805566
  6654 | 30CD51   3198289   +0.3812658
  6655 | 30E48C   3204236   +0.3819747
  6656 | 30FBC5   3210181   +0.3826834
  6657 | 3112FC   3216124   +0.3833919
  6658 | 312A32   3222066   +0.3841002
  6659 | 314165   3228005   +0.3848082
  6660 | 315897   3233943   +0.3855160
  6661 | 316FC6   3239878   +0.3862236
  6662 | 3186F4   3245812   +0.3869309
  6663 | 319E20   3251744   +0.3876381
  6664 | 31B54A   3257674   +0.3883450
  6665 | 31CC72   3263602   +0.3890517
  6666 | 31E398   3269528   +0.3897581
  6667 | 31FABC   3275452   +0.3904643
  6668 | 3211DF   3281375   +0.3911704
  6669 | 3228FF   3287295   +0.3918761
  6670 | 32401D   3293213   +0.3925816
  6671 | 32573A   3299130   +0.3932869
  6672 | 326E54   3305044   +0.3939919
  6673 | 32856D   3310957   +0.3946968
  6674 | 329C84   3316868   +0.3954015
  6675 | 32B398   3322776   +0.3961058
  6676 | 32CAAB   3328683   +0.3968099
  6677 | 32E1BC   3334588   +0.3975139
  6678 | 32F8CB   3340491   +0.3982176
  6679 | 330FD7   3346391   +0.3989209
  6680 | 3326E2   3352290   +0.3996241
  6681 | 333DEB   3358187   +0.4003271
  6682 | 3354F2   3364082   +0.4010298
  6683 | 336BF7   3369975   +0.4017323
  6684 | 3382FA   3375866   +0.4024346
  6685 | 3399FB   3381755   +0.4031366
  6686 | 33B0FA   3387642   +0.4038384
  6687 | 33C7F7   3393527   +0.4045399
  6688 | 33DEF2   3399410   +0.4052413
  6689 | 33F5EB   3405291   +0.4059423
  6690 | 340CE2   3411170   +0.4066432
  6691 | 3423D7   3417047   +0.4073437
  6692 | 343ACA   3422922   +0.4080441
  6693 | 3451BB   3428795   +0.4087442
  6694 | 3468AA   3434666   +0.4094441
  6695 | 347F97   3440535   +0.4101437
  6696 | 349682   3446402   +0.4108431
  6697 | 34AD6B   3452267   +0.4115423
  6698 | 34C452   3458130   +0.4122412
  6699 | 34DB36   3463990   +0.4129398
  6700 | 34F219   3469849   +0.4136382
  6701 | 3508FA   3475706   +0.4143364
  6702 | 351FD9   3481561   +0.4150344
  6703 | 3536B5   3487413   +0.4157320
  6704 | 354D90   3493264   +0.4164295
  6705 | 356468   3499112   +0.4171267
  6706 | 357B3F   3504959   +0.4178237
  6707 | 359213   3510803   +0.4185203
  6708 | 35A8E6   3516646   +0.4192169
  6709 | 35BFB6   3522486   +0.4199131
  6710 | 35D684   3528324   +0.4206090
  6711 | 35ED50   3534160   +0.4213047
  6712 | 36041A   3539994   +0.4220002
  6713 | 361AE2   3545826   +0.4226954
  6714 | 3631A8   3551656   +0.4233904
  6715 | 36486C   3557484   +0.4240851
  6716 | 365F2E   3563310   +0.4247797
  6717 | 3675ED   3569133   +0.4254738
  6718 | 368CAB   3574955   +0.4261678
  6719 | 36A366   3580774   +0.4268615
  6720 | 36BA20   3586592   +0.4275551
  6721 | 36D0D7   3592407   +0.4282483
  6722 | 36E78C   3598220   +0.4289412
  6723 | 36FE3F   3604031   +0.4296340
  6724 | 3714F0   3609840   +0.4303265
  6725 | 372B9E   3615646   +0.4310186
  6726 | 37424B   3621451   +0.4317106
  6727 | 3758F6   3627254   +0.4324024
  6728 | 376F9E   3633054   +0.4330938
  6729 | 378644   3638852   +0.4337850
  6730 | 379CE8   3644648   +0.4344759
  6731 | 37B38A   3650442   +0.4351666
  6732 | 37CA2A   3656234   +0.4358571
  6733 | 37E0C7   3662023   +0.4365472
  6734 | 37F763   3667811   +0.4372371
  6735 | 380DFC   3673596   +0.4379268
  6736 | 382493   3679379   +0.4386162
  6737 | 383B28   3685160   +0.4393053
  6738 | 3851BB   3690939   +0.4399942
  6739 | 38684C   3696716   +0.4406829
  6740 | 387EDA   3702490   +0.4413712
  6741 | 389566   3708262   +0.4420593
  6742 | 38ABF0   3714032   +0.4427471
  6743 | 38C278   3719800   +0.4434347
  6744 | 38D8FE   3725566   +0.4441221
  6745 | 38EF82   3731330   +0.4448092
  6746 | 390603   3737091   +0.4454960
  6747 | 391C82   3742850   +0.4461825
  6748 | 3932FF   3748607   +0.4468688
  6749 | 39497A   3754362   +0.4475548
  6750 | 395FF2   3760114   +0.4482405
  6751 | 397669   3765865   +0.4489261
  6752 | 398CDD   3771613   +0.4496113
  6753 | 39A34F   3777359   +0.4502963
  6754 | 39B9BE   3783102   +0.4509809
  6755 | 39D02C   3788844   +0.4516654
  6756 | 39E697   3794583   +0.4523495
  6757 | 39FD00   3800320   +0.4530334
  6758 | 3A1367   3806055   +0.4537171
  6759 | 3A29CB   3811787   +0.4544004
  6760 | 3A402D   3817517   +0.4550835
  6761 | 3A568D   3823245   +0.4557663
  6762 | 3A6CEB   3828971   +0.4564489
  6763 | 3A8347   3834695   +0.4571313
  6764 | 3A99A0   3840416   +0.4578133
  6765 | 3AAFF7   3846135   +0.4584950
  6766 | 3AC64C   3851852   +0.4591765
  6767 | 3ADC9E   3857566   +0.4598577
  6768 | 3AF2EE   3863278   +0.4605386
  6769 | 3B093C   3868988   +0.4612193
  6770 | 3B1F88   3874696   +0.4618998
  6771 | 3B35D1   3880401   +0.4625798
  6772 | 3B4C18   3886104   +0.4632597
  6773 | 3B625D   3891805   +0.4639393
  6774 | 3B78A0   3897504   +0.4646187
  6775 | 3B8EE0   3903200   +0.4652977
  6776 | 3BA51E   3908894   +0.4659765
  6777 | 3BBB59   3914585   +0.4666549
  6778 | 3BD193   3920275   +0.4673332
  6779 | 3BE7CA   3925962   +0.4680111
  6780 | 3BFDFE   3931646   +0.4686887
  6781 | 3C1431   3937329   +0.4693662
  6782 | 3C2A61   3943009   +0.4700433
  6783 | 3C408F   3948687   +0.4707202
  6784 | 3C56BA   3954362   +0.4713967
  6785 | 3C6CE3   3960035   +0.4720730
  6786 | 3C830A   3965706   +0.4727490
  6787 | 3C992E   3971374   +0.4734247
  6788 | 3CAF50   3977040   +0.4741001
  6789 | 3CC570   3982704   +0.4747753
  6790 | 3CDB8E   3988366   +0.4754503
  6791 | 3CF1A9   3994025   +0.4761249
  6792 | 3D07C1   3999681   +0.4767991
  6793 | 3D1DD8   4005336   +0.4774733
  6794 | 3D33EC   4010988   +0.4781470
  6795 | 3D49FD   4016637   +0.4788204
  6796 | 3D600D   4022285   +0.4794937
  6797 | 3D761A   4027930   +0.4801667
  6798 | 3D8C24   4033572   +0.4808393
  6799 | 3DA22C   4039212   +0.4815116
  6800 | 3DB832   4044850   +0.4821837
  6801 | 3DCE36   4050486   +0.4828556
  6802 | 3DE437   4056119   +0.4835271
  6803 | 3DFA35   4061749   +0.4841982
  6804 | 3E1032   4067378   +0.4848692
  6805 | 3E262B   4073003   +0.4855398
  6806 | 3E3C23   4078627   +0.4862102
  6807 | 3E5218   4084248   +0.4868803
  6808 | 3E680B   4089867   +0.4875501
  6809 | 3E7DFB   4095483   +0.4882196
  6810 | 3E93E9   4101097   +0.4888889
  6811 | 3EA9D4   4106708   +0.4895577
  6812 | 3EBFBD   4112317   +0.4902264
  6813 | 3ED5A4   4117924   +0.4908948
  6814 | 3EEB88   4123528   +0.4915628
  6815 | 3F016A   4129130   +0.4922307
  6816 | 3F1749   4134729   +0.4928981
  6817 | 3F2D26   4140326   +0.4935653
  6818 | 3F4301   4145921   +0.4942323
  6819 | 3F58D9   4151513   +0.4948989
  6820 | 3F6EAE   4157102   +0.4955652
  6821 | 3F8481   4162689   +0.4962312
  6822 | 3F9A52   4168274   +0.4968970
  6823 | 3FB020   4173856   +0.4975624
  6824 | 3FC5EC   4179436   +0.4982276
  6825 | 3FDBB5   4185013   +0.4988924
  6826 | 3FF17C   4190588   +0.4995570
  6827 | 400741   4196161   +0.5002214
  6828 | 401D03   4201731   +0.5008854
  6829 | 4032C2   4207298   +0.5015490
  6830 | 40487F   4212863   +0.5022124
  6831 | 405E3A   4218426   +0.5028756
  6832 | 4073F2   4223986   +0.5035384
  6833 | 4089A7   4229543   +0.5042008
  6834 | 409F5A   4235098   +0.5048630
  6835 | 40B50B   4240651   +0.5055250
  6836 | 40CAB9   4246201   +0.5061866
  6837 | 40E064   4251748   +0.5068479
  6838 | 40F60D   4257293   +0.5075089
  6839 | 410BB4   4262836   +0.5081697
  6840 | 412158   4268376   +0.5088301
  6841 | 4136FA   4273914   +0.5094903
  6842 | 414C99   4279449   +0.5101501
  6843 | 416235   4284981   +0.5108095
  6844 | 4177CF   4290511   +0.5114688
  6845 | 418D67   4296039   +0.5121278
  6846 | 41A2FC   4301564   +0.5127864
  6847 | 41B88E   4307086   +0.5134447
  6848 | 41CE1E   4312606   +0.5141027
  6849 | 41E3AB   4318123   +0.5147604
  6850 | 41F936   4323638   +0.5154178
  6851 | 420EBE   4329150   +0.5160749
  6852 | 422444   4334660   +0.5167317
  6853 | 4239C7   4340167   +0.5173882
  6854 | 424F48   4345672   +0.5180445
  6855 | 4264C6   4351174   +0.5187004
  6856 | 427A41   4356673   +0.5193559
  6857 | 428FBA   4362170   +0.5200112
  6858 | 42A531   4367665   +0.5206662
  6859 | 42BAA4   4373156   +0.5213208
  6860 | 42D016   4378646   +0.5219753
  6861 | 42E584   4384132   +0.5226293
  6862 | 42FAF0   4389616   +0.5232830
  6863 | 43105A   4395098   +0.5239365
  6864 | 4325C1   4400577   +0.5245897
  6865 | 433B25   4406053   +0.5252424
  6866 | 435087   4411527   +0.5258950
  6867 | 4365E6   4416998   +0.5265472
  6868 | 437B42   4422466   +0.5271990
  6869 | 43909C   4427932   +0.5278506
  6870 | 43A5F4   4433396   +0.5285020
  6871 | 43BB48   4438856   +0.5291529
  6872 | 43D09A   4444314   +0.5298035
  6873 | 43E5EA   4449770   +0.5304539
  6874 | 43FB37   4455223   +0.5311040
  6875 | 441081   4460673   +0.5317537
  6876 | 4425C9   4466121   +0.5324031
  6877 | 443B0E   4471566   +0.5330522
  6878 | 445050   4477008   +0.5337009
  6879 | 446590   4482448   +0.5343494
  6880 | 447ACD   4487885   +0.5349976
  6881 | 449007   4493319   +0.5356454
  6882 | 44A53F   4498751   +0.5362929
  6883 | 44BA74   4504180   +0.5369401
  6884 | 44CFA7   4509607   +0.5375870
  6885 | 44E4D7   4515031   +0.5382336
  6886 | 44FA04   4520452   +0.5388799
  6887 | 450F2E   4525870   +0.5395257
  6888 | 452456   4531286   +0.5401714
  6889 | 45397B   4536699   +0.5408167
  6890 | 454E9E   4542110   +0.5414617
  6891 | 4563BE   4547518   +0.5421064
  6892 | 4578DB   4552923   +0.5427507
  6893 | 458DF6   4558326   +0.5433948
  6894 | 45A30D   4563725   +0.5440384
  6895 | 45B823   4569123   +0.5446819
  6896 | 45CD35   4574517   +0.5453249
  6897 | 45E245   4579909   +0.5459677
  6898 | 45F752   4585298   +0.5466101
  6899 | 460C5C   4590684   +0.5472522
  6900 | 462164   4596068   +0.5478940
  6901 | 463669   4601449   +0.5485355
  6902 | 464B6B   4606827   +0.5491766
  6903 | 46606B   4612203   +0.5498174
  6904 | 467568   4617576   +0.5504580
  6905 | 468A62   4622946   +0.5510981
  6906 | 469F59   4628313   +0.5517379
  6907 | 46B44E   4633678   +0.5523775
  6908 | 46C940   4639040   +0.5530167
  6909 | 46DE2F   4644399   +0.5536555
  6910 | 46F31C   4649756   +0.5542941
  6911 | 470805   4655109   +0.5549322
  6912 | 471CEC   4660460   +0.5555701
  6913 | 4731D1   4665809   +0.5562078
  6914 | 4746B2   4671154   +0.5568449
  6915 | 475B91   4676497   +0.5574819
