# X:$14A000  X_14A000_sine8k_full  (8192 words)
# m18 phaser LFO quadrature SIN (read at $144ED4/$145076: x:(r0+$14a000),a)
# 3 bytes/word big-endian signed 24-bit fraction = word/2^23
#  idx | hex     signed24   fraction(24-bit)
  6760 | 8E05C8  -7469624   -0.8904486
  6761 | 8E113A  -7466694   -0.8900993
  6762 | 8E1CB0  -7463760   -0.8897495
  6763 | 8E282B  -7460821   -0.8893992
  6764 | 8E33AB  -7457877   -0.8890482
  6765 | 8E3F2E  -7454930   -0.8886969
  6766 | 8E4AB7  -7451977   -0.8883449
  6767 | 8E5643  -7449021   -0.8879925
  6768 | 8E61D4  -7446060   -0.8876395
  6769 | 8E6D69  -7443095   -0.8872861
  6770 | 8E7903  -7440125   -0.8869320
  6771 | 8E84A1  -7437151   -0.8865775
  6772 | 8E9043  -7434173   -0.8862225
  6773 | 8E9BEA  -7431190   -0.8858669
  6774 | 8EA795  -7428203   -0.8855108
  6775 | 8EB345  -7425211   -0.8851541
  6776 | 8EBEF9  -7422215   -0.8847970
  6777 | 8ECAB1  -7419215   -0.8844393
  6778 | 8ED66E  -7416210   -0.8840811
  6779 | 8EE22F  -7413201   -0.8837224
  6780 | 8EEDF4  -7410188   -0.8833632
  6781 | 8EF9BE  -7407170   -0.8830035
  6782 | 8F058C  -7404148   -0.8826432
  6783 | 8F115E  -7401122   -0.8822825
  6784 | 8F1D35  -7398091   -0.8819212
  6785 | 8F2910  -7395056   -0.8815594
  6786 | 8F34F0  -7392016   -0.8811970
  6787 | 8F40D4  -7388972   -0.8808341
  6788 | 8F4CBC  -7385924   -0.8804708
  6789 | 8F58A8  -7382872   -0.8801069
  6790 | 8F6499  -7379815   -0.8797425
  6791 | 8F708E  -7376754   -0.8793776
  6792 | 8F7C88  -7373688   -0.8790121
  6793 | 8F8886  -7370618   -0.8786461
  6794 | 8F9488  -7367544   -0.8782797
  6795 | 8FA08F  -7364465   -0.8779126
  6796 | 8FAC99  -7361383   -0.8775452
  6797 | 8FB8A9  -7358295   -0.8771771
  6798 | 8FC4BC  -7355204   -0.8768086
  6799 | 8FD0D4  -7352108   -0.8764396
  6800 | 8FDCF0  -7349008   -0.8760700
  6801 | 8FE911  -7345903   -0.8756999
  6802 | 8FF536  -7342794   -0.8753293
  6803 | 90015F  -7339681   -0.8749582
  6804 | 900D8C  -7336564   -0.8745866
  6805 | 9019BE  -7333442   -0.8742144
  6806 | 9025F4  -7330316   -0.8738418
  6807 | 90322F  -7327185   -0.8734685
  6808 | 903E6D  -7324051   -0.8730949
  6809 | 904AB0  -7320912   -0.8727207
  6810 | 9056F8  -7317768   -0.8723459
  6811 | 906343  -7314621   -0.8719708
  6812 | 906F93  -7311469   -0.8715950
  6813 | 907BE8  -7308312   -0.8712187
  6814 | 908840  -7305152   -0.8708420
  6815 | 90949D  -7301987   -0.8704647
  6816 | 90A0FE  -7298818   -0.8700869
  6817 | 90AD64  -7295644   -0.8697085
  6818 | 90B9CD  -7292467   -0.8693298
  6819 | 90C63B  -7289285   -0.8689505
  6820 | 90D2AE  -7286098   -0.8685706
  6821 | 90DF24  -7282908   -0.8681903
  6822 | 90EB9F  -7279713   -0.8678094
  6823 | 90F81E  -7276514   -0.8674281
  6824 | 9104A2  -7273310   -0.8670461
  6825 | 91112A  -7270102   -0.8666637
  6826 | 911DB6  -7266890   -0.8662808
  6827 | 912A46  -7263674   -0.8658974
  6828 | 9136DA  -7260454   -0.8655136
  6829 | 914373  -7257229   -0.8651291
  6830 | 915010  -7254000   -0.8647442
  6831 | 915CB2  -7250766   -0.8643587
  6832 | 916957  -7247529   -0.8639728
  6833 | 917601  -7244287   -0.8635863
  6834 | 9182AF  -7241041   -0.8631994
  6835 | 918F62  -7237790   -0.8628118
  6836 | 919C18  -7234536   -0.8624239
  6837 | 91A8D3  -7231277   -0.8620354
  6838 | 91B592  -7228014   -0.8616464
  6839 | 91C256  -7224746   -0.8612568
  6840 | 91CF1E  -7221474   -0.8608668
  6841 | 91DBE9  -7218199   -0.8604764
  6842 | 91E8BA  -7214918   -0.8600852
  6843 | 91F58E  -7211634   -0.8596938
  6844 | 920267  -7208345   -0.8593017
  6845 | 920F44  -7205052   -0.8589091
  6846 | 921C25  -7201755   -0.8585161
  6847 | 92290A  -7198454   -0.8581226
  6848 | 9235F4  -7195148   -0.8577285
  6849 | 9242E2  -7191838   -0.8573339
  6850 | 924FD4  -7188524   -0.8569388
  6851 | 925CCA  -7185206   -0.8565433
  6852 | 9269C5  -7181883   -0.8561472
  6853 | 9276C3  -7178557   -0.8557507
  6854 | 9283C6  -7175226   -0.8553536
  6855 | 9290CD  -7171891   -0.8549560
  6856 | 929DD9  -7168551   -0.8545579
  6857 | 92AAE9  -7165207   -0.8541592
  6858 | 92B7FC  -7161860   -0.8537602
  6859 | 92C514  -7158508   -0.8533607
  6860 | 92D231  -7155151   -0.8529605
  6861 | 92DF51  -7151791   -0.8525599
  6862 | 92EC76  -7148426   -0.8521588
  6863 | 92F99F  -7145057   -0.8517572
  6864 | 9306CC  -7141684   -0.8513551
  6865 | 9313FD  -7138307   -0.8509525
  6866 | 932133  -7134925   -0.8505493
  6867 | 932E6C  -7131540   -0.8501458
  6868 | 933BAA  -7128150   -0.8497417
  6869 | 9348EC  -7124756   -0.8493371
  6870 | 935633  -7121357   -0.8489319
  6871 | 93637D  -7117955   -0.8485264
  6872 | 9370CC  -7114548   -0.8481202
  6873 | 937E1F  -7111137   -0.8477136
  6874 | 938B76  -7107722   -0.8473065
  6875 | 9398D1  -7104303   -0.8468989
  6876 | 93A630  -7100880   -0.8464909
  6877 | 93B394  -7097452   -0.8460822
  6878 | 93C0FB  -7094021   -0.8456732
  6879 | 93CE67  -7090585   -0.8452636
  6880 | 93DBD7  -7087145   -0.8448535
  6881 | 93E94C  -7083700   -0.8444428
  6882 | 93F6C4  -7080252   -0.8440318
  6883 | 940441  -7076799   -0.8436202
  6884 | 9411C1  -7073343   -0.8432082
  6885 | 941F46  -7069882   -0.8427956
  6886 | 942CCF  -7066417   -0.8423826
  6887 | 943A5D  -7062947   -0.8419689
  6888 | 9447EE  -7059474   -0.8415549
  6889 | 945584  -7055996   -0.8411403
  6890 | 94631D  -7052515   -0.8407253
  6891 | 9470BB  -7049029   -0.8403097
  6892 | 947E5D  -7045539   -0.8398937
  6893 | 948C03  -7042045   -0.8394772
  6894 | 9499AD  -7038547   -0.8390602
  6895 | 94A75C  -7035044   -0.8386426
  6896 | 94B50E  -7031538   -0.8382246
  6897 | 94C2C5  -7028027   -0.8378061
  6898 | 94D080  -7024512   -0.8373871
  6899 | 94DE3F  -7020993   -0.8369676
  6900 | 94EC02  -7017470   -0.8365476
  6901 | 94F9C9  -7013943   -0.8361272
  6902 | 950794  -7010412   -0.8357062
  6903 | 951564  -7006876   -0.8352847
  6904 | 952337  -7003337   -0.8348628
  6905 | 95310F  -6999793   -0.8344404
  6906 | 953EEB  -6996245   -0.8340174
  6907 | 954CCB  -6992693   -0.8335940
  6908 | 955AAF  -6989137   -0.8331701
  6909 | 956897  -6985577   -0.8327457
  6910 | 957683  -6982013   -0.8323208
  6911 | 958474  -6978444   -0.8318954
  6912 | 959268  -6974872   -0.8314695
  6913 | 95A061  -6971295   -0.8310431
  6914 | 95AE5D  -6967715   -0.8306164
  6915 | 95BC5E  -6964130   -0.8301890
  6916 | 95CA63  -6960541   -0.8297611
  6917 | 95D86C  -6956948   -0.8293328
  6918 | 95E679  -6953351   -0.8289040
  6919 | 95F48A  -6949750   -0.8284748
  6920 | 9602A0  -6946144   -0.8280449
  6921 | 9610B9  -6942535   -0.8276147
  6922 | 961ED6  -6938922   -0.8271840
  6923 | 962CF8  -6935304   -0.8267527
  6924 | 963B1D  -6931683   -0.8263210
  6925 | 964947  -6928057   -0.8258888
  6926 | 965775  -6924427   -0.8254560
  6927 | 9665A7  -6920793   -0.8250228
  6928 | 9673DC  -6917156   -0.8245893
  6929 | 968216  -6913514   -0.8241551
  6930 | 969054  -6909868   -0.8237205
  6931 | 969E96  -6906218   -0.8232853
  6932 | 96ACDD  -6902563   -0.8228496
  6933 | 96BB27  -6898905   -0.8224136
  6934 | 96C975  -6895243   -0.8219770
  6935 | 96D7C7  -6891577   -0.8215400
  6936 | 96E61E  -6887906   -0.8211024
  6937 | 96F478  -6884232   -0.8206644
  6938 | 9702D7  -6880553   -0.8202258
  6939 | 971139  -6876871   -0.8197869
  6940 | 971FA0  -6873184   -0.8193474
  6941 | 972E0A  -6869494   -0.8189075
  6942 | 973C79  -6865799   -0.8184670
  6943 | 974AEC  -6862100   -0.8180261
  6944 | 975962  -6858398   -0.8175848
  6945 | 9767DD  -6854691   -0.8171428
  6946 | 97765C  -6850980   -0.8167005
  6947 | 9784DF  -6847265   -0.8162576
  6948 | 979366  -6843546   -0.8158143
  6949 | 97A1F0  -6839824   -0.8153706
  6950 | 97B07F  -6836097   -0.8149263
  6951 | 97BF12  -6832366   -0.8144815
  6952 | 97CDA9  -6828631   -0.8140363
  6953 | 97DC44  -6824892   -0.8135905
  6954 | 97EAE3  -6821149   -0.8131443
  6955 | 97F986  -6817402   -0.8126976
  6956 | 98082D  -6813651   -0.8122505
  6957 | 9816D8  -6809896   -0.8118029
  6958 | 982587  -6806137   -0.8113548
  6959 | 98343A  -6802374   -0.8109062
  6960 | 9842F1  -6798607   -0.8104571
  6961 | 9851AC  -6794836   -0.8100076
  6962 | 98606B  -6791061   -0.8095576
  6963 | 986F2E  -6787282   -0.8091071
  6964 | 987DF5  -6783499   -0.8086561
  6965 | 988CC0  -6779712   -0.8082047
  6966 | 989B8F  -6775921   -0.8077527
  6967 | 98AA62  -6772126   -0.8073003
  6968 | 98B939  -6768327   -0.8068475
  6969 | 98C814  -6764524   -0.8063941
  6970 | 98D6F3  -6760717   -0.8059403
  6971 | 98E5D6  -6756906   -0.8054860
  6972 | 98F4BD  -6753091   -0.8050312
  6973 | 9903A7  -6749273   -0.8045760
  6974 | 991296  -6745450   -0.8041203
  6975 | 992189  -6741623   -0.8036641
  6976 | 993080  -6737792   -0.8032074
  6977 | 993F7A  -6733958   -0.8027503
  6978 | 994E79  -6730119   -0.8022927
  6979 | 995D7C  -6726276   -0.8018346
  6980 | 996C82  -6722430   -0.8013761
  6981 | 997B8D  -6718579   -0.8009170
  6982 | 998A9B  -6714725   -0.8004576
  6983 | 9999AE  -6710866   -0.7999976
  6984 | 99A8C4  -6707004   -0.7995372
  6985 | 99B7DE  -6703138   -0.7990763
  6986 | 99C6FD  -6699267   -0.7986149
  6987 | 99D61F  -6695393   -0.7981530
  6988 | 99E545  -6691515   -0.7976907
  6989 | 99F46F  -6687633   -0.7972280
  6990 | 9A039D  -6683747   -0.7967647
  6991 | 9A12CF  -6679857   -0.7963010
  6992 | 9A2205  -6675963   -0.7958368
  6993 | 9A313F  -6672065   -0.7953721
  6994 | 9A407D  -6668163   -0.7949070
  6995 | 9A4FBE  -6664258   -0.7944415
  6996 | 9A5F04  -6660348   -0.7939754
  6997 | 9A6E4D  -6656435   -0.7935089
  6998 | 9A7D9B  -6652517   -0.7930418
  6999 | 9A8CEC  -6648596   -0.7925744
  7000 | 9A9C41  -6644671   -0.7921065
  7001 | 9AAB9A  -6640742   -0.7916381
  7002 | 9ABAF7  -6636809   -0.7911693
  7003 | 9ACA58  -6632872   -0.7907000
  7004 | 9AD9BD  -6628931   -0.7902302
  7005 | 9AE926  -6624986   -0.7897599
  7006 | 9AF893  -6621037   -0.7892891
  7007 | 9B0803  -6617085   -0.7888180
  7008 | 9B1778  -6613128   -0.7883463
  7009 | 9B26F0  -6609168   -0.7878742
  7010 | 9B366C  -6605204   -0.7874017
  7011 | 9B45EC  -6601236   -0.7869287
  7012 | 9B5570  -6597264   -0.7864552
  7013 | 9B64F8  -6593288   -0.7859812
  7014 | 9B7484  -6589308   -0.7855067
  7015 | 9B8414  -6585324   -0.7850318
  7016 | 9B93A7  -6581337   -0.7845565
  7017 | 9BA33E  -6577346   -0.7840807
  7018 | 9BB2DA  -6573350   -0.7836044
  7019 | 9BC279  -6569351   -0.7831277
  7020 | 9BD21C  -6565348   -0.7826505
  7021 | 9BE1C3  -6561341   -0.7821728
  7022 | 9BF16D  -6557331   -0.7816948
  7023 | 9C011C  -6553316   -0.7812161
  7024 | 9C10CE  -6549298   -0.7807372
  7025 | 9C2084  -6545276   -0.7802577
  7026 | 9C303F  -6541249   -0.7797776
  7027 | 9C3FFD  -6537219   -0.7792972
  7028 | 9C4FBE  -6533186   -0.7788165
  7029 | 9C5F84  -6529148   -0.7783351
  7030 | 9C6F4D  -6525107   -0.7778534
  7031 | 9C7F1B  -6521061   -0.7773710
  7032 | 9C8EEC  -6517012   -0.7768884
  7033 | 9C9EC1  -6512959   -0.7764052
  7034 | 9CAE9A  -6508902   -0.7759216
  7035 | 9CBE76  -6504842   -0.7754376
  7036 | 9CCE57  -6500777   -0.7749530
  7037 | 9CDE3B  -6496709   -0.7744681
  7038 | 9CEE23  -6492637   -0.7739826
  7039 | 9CFE0F  -6488561   -0.7734967
  7040 | 9D0DFF  -6484481   -0.7730104
  7041 | 9D1DF3  -6480397   -0.7725235
  7042 | 9D2DEA  -6476310   -0.7720363
  7043 | 9D3DE5  -6472219   -0.7715486
  7044 | 9D4DE4  -6468124   -0.7710605
  7045 | 9D5DE7  -6464025   -0.7705718
  7046 | 9D6DEE  -6459922   -0.7700827
  7047 | 9D7DF8  -6455816   -0.7695932
  7048 | 9D8E06  -6451706   -0.7691033
  7049 | 9D9E18  -6447592   -0.7686129
  7050 | 9DAE2E  -6443474   -0.7681220
  7051 | 9DBE48  -6439352   -0.7676306
  7052 | 9DCE65  -6435227   -0.7671388
  7053 | 9DDE86  -6431098   -0.7666466
  7054 | 9DEEAB  -6426965   -0.7661539
  7055 | 9DFED4  -6422828   -0.7656608
  7056 | 9E0F01  -6418687   -0.7651671
  7057 | 9E1F31  -6414543   -0.7646731
  7058 | 9E2F65  -6410395   -0.7641786
  7059 | 9E3F9D  -6406243   -0.7636837
  7060 | 9E4FD8  -6402088   -0.7631884
  7061 | 9E6018  -6397928   -0.7626925
  7062 | 9E705B  -6393765   -0.7621962
  7063 | 9E80A2  -6389598   -0.7616994
  7064 | 9E90EC  -6385428   -0.7612023
  7065 | 9EA13B  -6381253   -0.7607046
  7066 | 9EB18D  -6377075   -0.7602066
  7067 | 9EC1E3  -6372893   -0.7597080
  7068 | 9ED23C  -6368708   -0.7592092
  7069 | 9EE29A  -6364518   -0.7587097
  7070 | 9EF2FB  -6360325   -0.7582098
  7071 | 9F0360  -6356128   -0.7577095
  7072 | 9F13C9  -6351927   -0.7572087
  7073 | 9F2435  -6347723   -0.7567075
  7074 | 9F34A5  -6343515   -0.7562059
  7075 | 9F4519  -6339303   -0.7557038
  7076 | 9F5590  -6335088   -0.7552013
  7077 | 9F660C  -6330868   -0.7546983
  7078 | 9F768B  -6326645   -0.7541949
  7079 | 9F870D  -6322419   -0.7536911
  7080 | 9F9794  -6318188   -0.7531867
  7081 | 9FA81E  -6313954   -0.7526820
  7082 | 9FB8AC  -6309716   -0.7521768
  7083 | 9FC93E  -6305474   -0.7516711
  7084 | 9FD9D3  -6301229   -0.7511650
  7085 | 9FEA6C  -6296980   -0.7506585
  7086 | 9FFB09  -6292727   -0.7501515
  7087 | A00BA9  -6288471   -0.7496442
  7088 | A01C4D  -6284211   -0.7491363
  7089 | A02CF5  -6279947   -0.7486280
  7090 | A03DA1  -6275679   -0.7481192
  7091 | A04E50  -6271408   -0.7476101
  7092 | A05F03  -6267133   -0.7471005
  7093 | A06FB9  -6262855   -0.7465905
  7094 | A08073  -6258573   -0.7460800
  7095 | A09131  -6254287   -0.7455691
  7096 | A0A1F3  -6249997   -0.7450577
  7097 | A0B2B8  -6245704   -0.7445459
  7098 | A0C381  -6241407   -0.7440337
  7099 | A0D44E  -6237106   -0.7435210
  7100 | A0E51E  -6232802   -0.7430079
  7101 | A0F5F2  -6228494   -0.7424943
  7102 | A106CA  -6224182   -0.7419803
  7103 | A117A5  -6219867   -0.7414659
  7104 | A12884  -6215548   -0.7409511
  7105 | A13967  -6211225   -0.7404357
  7106 | A14A4D  -6206899   -0.7399200
  7107 | A15B37  -6202569   -0.7394038
  7108 | A16C25  -6198235   -0.7388872
  7109 | A17D16  -6193898   -0.7383702
  7110 | A18E0B  -6189557   -0.7378527
  7111 | A19F03  -6185213   -0.7373348
  7112 | A1AFFF  -6180865   -0.7368165
  7113 | A1C0FF  -6176513   -0.7362977
  7114 | A1D203  -6172157   -0.7357785
  7115 | A1E30A  -6167798   -0.7352588
  7116 | A1F414  -6163436   -0.7347388
  7117 | A20523  -6159069   -0.7342182
  7118 | A21635  -6154699   -0.7336973
  7119 | A2274A  -6150326   -0.7331760
  7120 | A23863  -6145949   -0.7326542
  7121 | A24980  -6141568   -0.7321320
  7122 | A25AA0  -6137184   -0.7316093
  7123 | A26BC4  -6132796   -0.7310863
  7124 | A27CEC  -6128404   -0.7305627
  7125 | A28E17  -6124009   -0.7300388
  7126 | A29F46  -6119610   -0.7295144
  7127 | A2B078  -6115208   -0.7289896
  7128 | A2C1AF  -6110801   -0.7284642
  7129 | A2D2E8  -6106392   -0.7279387
  7130 | A2E425  -6101979   -0.7274126
  7131 | A2F566  -6097562   -0.7268860
  7132 | A306AB  -6093141   -0.7263590
  7133 | A317F2  -6088718   -0.7258317
  7134 | A3293E  -6084290   -0.7253039
  7135 | A33A8D  -6079859   -0.7247757
  7136 | A34BE0  -6075424   -0.7242470
  7137 | A35D36  -6070986   -0.7237179
  7138 | A36E90  -6066544   -0.7231884
  7139 | A37FED  -6062099   -0.7226585
  7140 | A3914E  -6057650   -0.7221282
  7141 | A3A2B3  -6053197   -0.7215973
  7142 | A3B41B  -6048741   -0.7210661
  7143 | A3C587  -6044281   -0.7205344
  7144 | A3D6F6  -6039818   -0.7200024
  7145 | A3E869  -6035351   -0.7194699
  7146 | A3F9DF  -6030881   -0.7189370
  7147 | A40B59  -6026407   -0.7184037
  7148 | A41CD6  -6021930   -0.7178700
  7149 | A42E57  -6017449   -0.7173358
  7150 | A43FDC  -6012964   -0.7168012
  7151 | A45164  -6008476   -0.7162662
  7152 | A462EF  -6003985   -0.7157308
  7153 | A4747E  -5999490   -0.7151949
  7154 | A48611  -5994991   -0.7146586
  7155 | A497A7  -5990489   -0.7141219
  7156 | A4A941  -5985983   -0.7135848
  7157 | A4BADE  -5981474   -0.7130473
  7158 | A4CC7F  -5976961   -0.7125093
  7159 | A4DE23  -5972445   -0.7119709
  7160 | A4EFCB  -5967925   -0.7114321
  7161 | A50176  -5963402   -0.7108929
  7162 | A51325  -5958875   -0.7103533
  7163 | A524D7  -5954345   -0.7098132
  7164 | A5368D  -5949811   -0.7092727
  7165 | A54846  -5945274   -0.7087319
  7166 | A55A03  -5940733   -0.7081906
  7167 | A56BC3  -5936189   -0.7076489
  7168 | A57D87  -5931641   -0.7071067
  7169 | A58F4E  -5927090   -0.7065642
  7170 | A5A119  -5922535   -0.7060212
  7171 | A5B2E7  -5917977   -0.7054778
  7172 | A5C4B9  -5913415   -0.7049340
  7173 | A5D68E  -5908850   -0.7043898
  7174 | A5E867  -5904281   -0.7038451
  7175 | A5FA43  -5899709   -0.7033001
  7176 | A60C23  -5895133   -0.7027546
  7177 | A61E06  -5890554   -0.7022088
  7178 | A62FEC  -5885972   -0.7016625
  7179 | A641D6  -5881386   -0.7011158
  7180 | A653C4  -5876796   -0.7005687
  7181 | A665B5  -5872203   -0.7000211
  7182 | A677A9  -5867607   -0.6994733
  7183 | A689A1  -5863007   -0.6989249
  7184 | A69B9C  -5858404   -0.6983762
  7185 | A6AD9B  -5853797   -0.6978270
  7186 | A6BF9D  -5849187   -0.6972774
  7187 | A6D1A3  -5844573   -0.6967274
  7188 | A6E3AC  -5839956   -0.6961770
  7189 | A6F5B8  -5835336   -0.6956263
  7190 | A707C8  -5830712   -0.6950750
  7191 | A719DB  -5826085   -0.6945235
  7192 | A72BF2  -5821454   -0.6939714
  7193 | A73E0C  -5816820   -0.6934190
  7194 | A7502A  -5812182   -0.6928661
  7195 | A7624B  -5807541   -0.6923128
  7196 | A7746F  -5802897   -0.6917592
  7197 | A78697  -5798249   -0.6912051
  7198 | A798C3  -5793597   -0.6906506
  7199 | A7AAF1  -5788943   -0.6900958
  7200 | A7BD23  -5784285   -0.6895405
  7201 | A7CF59  -5779623   -0.6889848
  7202 | A7E192  -5774958   -0.6884286
  7203 | A7F3CE  -5770290   -0.6878722
  7204 | A8060E  -5765618   -0.6873152
  7205 | A81851  -5760943   -0.6867579
  7206 | A82A97  -5756265   -0.6862003
  7207 | A83CE1  -5751583   -0.6856421
  7208 | A84F2E  -5746898   -0.6850836
  7209 | A8617F  -5742209   -0.6845247
  7210 | A873D3  -5737517   -0.6839653
  7211 | A8862A  -5732822   -0.6834056
  7212 | A89885  -5728123   -0.6828455
  7213 | A8AAE3  -5723421   -0.6822850
  7214 | A8BD45  -5718715   -0.6817240
  7215 | A8CFAA  -5714006   -0.6811626
  7216 | A8E212  -5709294   -0.6806009
  7217 | A8F47D  -5704579   -0.6800388
  7218 | A906EC  -5699860   -0.6794763
  7219 | A9195E  -5695138   -0.6789134
  7220 | A92BD4  -5690412   -0.6783500
  7221 | A93E4D  -5685683   -0.6777862
  7222 | A950C9  -5680951   -0.6772221
  7223 | A96349  -5676215   -0.6766576
  7224 | A975CC  -5671476   -0.6760926
  7225 | A98852  -5666734   -0.6755273
  7226 | A99ADC  -5661988   -0.6749616
  7227 | A9AD69  -5657239   -0.6743954
  7228 | A9BFF9  -5652487   -0.6738290
  7229 | A9D28D  -5647731   -0.6732620
  7230 | A9E524  -5642972   -0.6726947
  7231 | A9F7BE  -5638210   -0.6721270
  7232 | AA0A5C  -5633444   -0.6715589
  7233 | AA1CFD  -5628675   -0.6709903
  7234 | AA2FA1  -5623903   -0.6704215
  7235 | AA4249  -5619127   -0.6698521
  7236 | AA54F3  -5614349   -0.6692826
  7237 | AA67A2  -5609566   -0.6687124
  7238 | AA7A53  -5604781   -0.6681420
  7239 | AA8D08  -5599992   -0.6675711
  7240 | AA9FC0  -5595200   -0.6669998
  7241 | AAB27B  -5590405   -0.6664282
  7242 | AAC53A  -5585606   -0.6658561
  7243 | AAD7FC  -5580804   -0.6652837
  7244 | AAEAC1  -5575999   -0.6647109
  7245 | AAFD89  -5571191   -0.6641377
  7246 | AB1055  -5566379   -0.6635641
  7247 | AB2324  -5561564   -0.6629901
  7248 | AB35F6  -5556746   -0.6624157
  7249 | AB48CC  -5551924   -0.6618409
  7250 | AB5BA5  -5547099   -0.6612657
  7251 | AB6E81  -5542271   -0.6606902
  7252 | AB8160  -5537440   -0.6601143
  7253 | AB9443  -5532605   -0.6595379
  7254 | ABA729  -5527767   -0.6589612
  7255 | ABBA12  -5522926   -0.6583841
  7256 | ABCCFE  -5518082   -0.6578066
  7257 | ABDFEE  -5513234   -0.6572287
  7258 | ABF2E1  -5508383   -0.6566504
  7259 | AC05D7  -5503529   -0.6560718
  7260 | AC18D0  -5498672   -0.6554928
  7261 | AC2BCD  -5493811   -0.6549133
  7262 | AC3ECC  -5488948   -0.6543336
  7263 | AC51CF  -5484081   -0.6537534
  7264 | AC64D6  -5479210   -0.6531727
  7265 | AC77DF  -5474337   -0.6525918
  7266 | AC8AEC  -5469460   -0.6520104
  7267 | AC9DFC  -5464580   -0.6514287
  7268 | ACB10F  -5459697   -0.6508466
  7269 | ACC425  -5454811   -0.6502641
  7270 | ACD73F  -5449921   -0.6496812
  7271 | ACEA5C  -5445028   -0.6490979
  7272 | ACFD7C  -5440132   -0.6485143
  7273 | AD109F  -5435233   -0.6479303
  7274 | AD23C5  -5430331   -0.6473459
  7275 | AD36EF  -5425425   -0.6467611
  7276 | AD4A1B  -5420517   -0.6461760
  7277 | AD5D4B  -5415605   -0.6455904
  7278 | AD707E  -5410690   -0.6450045
  7279 | AD83B5  -5405771   -0.6444181
  7280 | AD96EE  -5400850   -0.6438315
  7281 | ADAA2B  -5395925   -0.6432444
  7282 | ADBD6B  -5390997   -0.6426569
  7283 | ADD0AE  -5386066   -0.6420691
  7284 | ADE3F4  -5381132   -0.6414809
  7285 | ADF73D  -5376195   -0.6408924
  7286 | AE0A8A  -5371254   -0.6403034
  7287 | AE1DD9  -5366311   -0.6397141
  7288 | AE312C  -5361364   -0.6391244
  7289 | AE4482  -5356414   -0.6385343
  7290 | AE57DB  -5351461   -0.6379439
  7291 | AE6B38  -5346504   -0.6373529
  7292 | AE7E97  -5341545   -0.6367618
  7293 | AE91FA  -5336582   -0.6361701
  7294 | AEA55F  -5331617   -0.6355783
  7295 | AEB8C8  -5326648   -0.6349859
  7296 | AECC34  -5321676   -0.6343932
  7297 | AEDFA3  -5316701   -0.6338001
  7298 | AEF315  -5311723   -0.6332067
  7299 | AF068B  -5306741   -0.6326128
  7300 | AF1A03  -5301757   -0.6320187
  7301 | AF2D7F  -5296769   -0.6314241
  7302 | AF40FE  -5291778   -0.6308291
  7303 | AF547F  -5286785   -0.6302339
  7304 | AF6804  -5281788   -0.6296382
  7305 | AF7B8C  -5276788   -0.6290421
  7306 | AF8F17  -5271785   -0.6284457
  7307 | AFA2A6  -5266778   -0.6278489
  7308 | AFB637  -5261769   -0.6272517
  7309 | AFC9CB  -5256757   -0.6266543
  7310 | AFDD63  -5251741   -0.6260563
  7311 | AFF0FE  -5246722   -0.6254580
  7312 | B0049B  -5241701   -0.6248595
  7313 | B0183C  -5236676   -0.6242604
  7314 | B02BE0  -5231648   -0.6236610
  7315 | B03F87  -5226617   -0.6230613
  7316 | B05331  -5221583   -0.6224612
  7317 | B066DE  -5216546   -0.6218607
  7318 | B07A8E  -5211506   -0.6212599
  7319 | B08E41  -5206463   -0.6206588
  7320 | B0A1F8  -5201416   -0.6200571
  7321 | B0B5B1  -5196367   -0.6194552
  7322 | B0C96D  -5191315   -0.6188530
  7323 | B0DD2D  -5186259   -0.6182503
  7324 | B0F0EF  -5181201   -0.6176473
  7325 | B104B5  -5176139   -0.6170439
  7326 | B1187E  -5171074   -0.6164401
  7327 | B12C49  -5166007   -0.6158360
  7328 | B14018  -5160936   -0.6152315
  7329 | B153EA  -5155862   -0.6146266
  7330 | B167BE  -5150786   -0.6140215
  7331 | B17B96  -5145706   -0.6134160
  7332 | B18F71  -5140623   -0.6128100
  7333 | B1A34F  -5135537   -0.6122037
  7334 | B1B730  -5130448   -0.6115971
  7335 | B1CB14  -5125356   -0.6109900
  7336 | B1DEFB  -5120261   -0.6103827
  7337 | B1F2E4  -5115164   -0.6097751
  7338 | B206D1  -5110063   -0.6091670
  7339 | B21AC1  -5104959   -0.6085585
  7340 | B22EB4  -5099852   -0.6079497
  7341 | B242AA  -5094742   -0.6073406
  7342 | B256A3  -5089629   -0.6067311
  7343 | B26A9F  -5084513   -0.6061212
  7344 | B27E9E  -5079394   -0.6055110
  7345 | B292A0  -5074272   -0.6049004
  7346 | B2A6A5  -5069147   -0.6042894
  7347 | B2BAAC  -5064020   -0.6036782
  7348 | B2CEB7  -5058889   -0.6030666
  7349 | B2E2C5  -5053755   -0.6024545
  7350 | B2F6D6  -5048618   -0.6018422
  7351 | B30AEA  -5043478   -0.6012294
  7352 | B31F00  -5038336   -0.6006165
  7353 | B3331A  -5033190   -0.6000030
  7354 | B34737  -5028041   -0.5993892
  7355 | B35B56  -5022890   -0.5987751
  7356 | B36F79  -5017735   -0.5981606
  7357 | B3839E  -5012578   -0.5975459
  7358 | B397C7  -5007417   -0.5969306
  7359 | B3ABF2  -5002254   -0.5963151
  7360 | B3C021  -4997087   -0.5956992
  7361 | B3D452  -4991918   -0.5950830
  7362 | B3E886  -4986746   -0.5944664
